node03
system has 32 processor(s). 
time elapsed: 16.231997 sec, perf: 15.401679 GFLOPS, cpu_id: 10
time elapsed: 16.240261 sec, perf: 15.393842 GFLOPS, cpu_id: 20
time elapsed: 16.921694 sec, perf: 14.773935 GFLOPS, cpu_id: 1
time elapsed: 16.448328 sec, perf: 15.199113 GFLOPS, cpu_id: 27
node01
system has 32 processor(s). 
time elapsed: 15.908410 sec, perf: 15.714959 GFLOPS, cpu_id: 27
time elapsed: 15.535942 sec, perf: 16.091718 GFLOPS, cpu_id: 31
time elapsed: 15.574816 sec, perf: 16.051554 GFLOPS, cpu_id: 10
time elapsed: 15.556551 sec, perf: 16.070400 GFLOPS, cpu_id: 30
time elapsed: 15.521477 sec, perf: 16.106715 GFLOPS, cpu_id: 2
time elapsed: 15.574619 sec, perf: 16.051757 GFLOPS, cpu_id: 7
time elapsed: 16.178741 sec, perf: 15.452376 GFLOPS, cpu_id: 9
time elapsed: 15.504624 sec, perf: 16.124222 GFLOPS, cpu_id: 4
time elapsed: 15.663692 sec, perf: 15.960477 GFLOPS, cpu_id: 28
time elapsed: 15.565100 sec, perf: 16.061574 GFLOPS, cpu_id: 6
time elapsed: 16.297332 sec, perf: 15.339934 GFLOPS, cpu_id: 14
time elapsed: 16.309413 sec, perf: 15.328572 GFLOPS, cpu_id: 3
time elapsed: 15.804165 sec, perf: 15.818615 GFLOPS, cpu_id: 13
time elapsed: 15.887723 sec, perf: 15.735420 GFLOPS, cpu_id: 20
time elapsed: 15.541893 sec, perf: 16.085556 GFLOPS, cpu_id: 5
time elapsed: 15.911309 sec, perf: 15.712095 GFLOPS, cpu_id: 18
time elapsed: 15.672090 sec, perf: 15.951924 GFLOPS, cpu_id: 11
time elapsed: 16.159547 sec, perf: 15.470731 GFLOPS, cpu_id: 29
time elapsed: 16.137769 sec, perf: 15.491608 GFLOPS, cpu_id: 1
time elapsed: 16.173607 sec, perf: 15.457282 GFLOPS, cpu_id: 23
time elapsed: 16.261517 sec, perf: 15.373720 GFLOPS, cpu_id: 16
time elapsed: 16.328658 sec, perf: 15.310505 GFLOPS, cpu_id: 15
time elapsed: 16.230259 sec, perf: 15.403327 GFLOPS, cpu_id: 17
time elapsed: 16.317619 sec, perf: 15.320863 GFLOPS, cpu_id: 21
time elapsed: 16.209353 sec, perf: 15.423194 GFLOPS, cpu_id: 0
time elapsed: 15.830945 sec, perf: 15.791856 GFLOPS, cpu_id: 22
time elapsed: 16.335678 sec, perf: 15.303925 GFLOPS, cpu_id: 8
time elapsed: 16.334939 sec, perf: 15.304618 GFLOPS, cpu_id: 19
time elapsed: 16.333319 sec, perf: 15.306136 GFLOPS, cpu_id: 26
time elapsed: 16.363739 sec, perf: 15.277682 GFLOPS, cpu_id: 12
time elapsed: 15.620079 sec, perf: 16.005040 GFLOPS, cpu_id: 25
time elapsed: 16.775232 sec, perf: 14.902924 GFLOPS, cpu_id: 24
node10
system has 32 processor(s). 
time elapsed: 15.324031 sec, perf: 16.314245 GFLOPS, cpu_id: 15
time elapsed: 16.333416 sec, perf: 15.306045 GFLOPS, cpu_id: 18
time elapsed: 15.552890 sec, perf: 16.074183 GFLOPS, cpu_id: 20
time elapsed: 15.530100 sec, perf: 16.097771 GFLOPS, cpu_id: 8
time elapsed: 15.559740 sec, perf: 16.067106 GFLOPS, cpu_id: 21
time elapsed: 15.531275 sec, perf: 16.096553 GFLOPS, cpu_id: 9
time elapsed: 15.889085 sec, perf: 15.734072 GFLOPS, cpu_id: 16
time elapsed: 15.506768 sec, perf: 16.121993 GFLOPS, cpu_id: 14
time elapsed: 15.607853 sec, perf: 16.017578 GFLOPS, cpu_id: 29
time elapsed: 15.624902 sec, perf: 16.000100 GFLOPS, cpu_id: 27
time elapsed: 15.745134 sec, perf: 15.877921 GFLOPS, cpu_id: 5
time elapsed: 16.130563 sec, perf: 15.498529 GFLOPS, cpu_id: 10
time elapsed: 15.649994 sec, perf: 15.974447 GFLOPS, cpu_id: 4
time elapsed: 16.450883 sec, perf: 15.196752 GFLOPS, cpu_id: 17
time elapsed: 15.904517 sec, perf: 15.718805 GFLOPS, cpu_id: 1
time elapsed: 16.019737 sec, perf: 15.605749 GFLOPS, cpu_id: 22
time elapsed: 16.198781 sec, perf: 15.433260 GFLOPS, cpu_id: 7
time elapsed: 16.098003 sec, perf: 15.529877 GFLOPS, cpu_id: 23
time elapsed: 16.072401 sec, perf: 15.554614 GFLOPS, cpu_id: 25
time elapsed: 16.071533 sec, perf: 15.555454 GFLOPS, cpu_id: 11
time elapsed: 15.746241 sec, perf: 15.876805 GFLOPS, cpu_id: 3
time elapsed: 16.032482 sec, perf: 15.593344 GFLOPS, cpu_id: 31
time elapsed: 15.537481 sec, perf: 16.090124 GFLOPS, cpu_id: 13
time elapsed: 16.151147 sec, perf: 15.478777 GFLOPS, cpu_id: 2
time elapsed: 16.290173 sec, perf: 15.346676 GFLOPS, cpu_id: 24
time elapsed: 16.330462 sec, perf: 15.308814 GFLOPS, cpu_id: 26
time elapsed: 16.297094 sec, perf: 15.340158 GFLOPS, cpu_id: 6
time elapsed: 16.324980 sec, perf: 15.313954 GFLOPS, cpu_id: 0
time elapsed: 16.663121 sec, perf: 15.003192 GFLOPS, cpu_id: 28
